chrom,pos,PM,numMeth,numUnmeth,Count,ind
chr1,39125973,0.71,36,15,51,600667
chr1,39125976,0.94,48,3,51,600668
chr1,39126262,0.72,73,28,101,600669
chr1,39126362,0.82,51,11,62,600670
chr1,39126554,0.64,18,10,28,600671
chr1,39126654,0.89,110,13,123,600672
chr1,39126699,0.93,132,10,142,600673
chr1,39126742,0.94,120,7,127,600674
chr1,39126879,0.73,68,25,93,600675
chr1,39126929,0.74,66,23,89,600676
chr1,39127024,0.37,36,61,97,600677
chr1,39127087,0.74,40,14,54,600678
chr1,39127091,0.96,45,2,47,600679
chr1,39127382,0.97,88,3,91,600680
chr1,39127558,0.53,50,44,94,600681
chr1,39127787,0.74,53,19,72,600682
chr1,39127900,0.23,11,36,47,600683
chr1,39127902,0.41,21,30,51,600684
chr1,39128004,0.6,33,22,55,600685
chr1,39128045,0.35,24,44,68,600686
chr1,39128099,0.89,58,7,65,600687
chr1,39128119,0.79,56,15,71,600688
chr1,39128126,0.69,51,23,74,600689
chr1,39128255,0.8,63,16,79,600690
chr1,39128468,0.7,56,24,80,600691
chr1,39128522,0.81,63,15,78,600692
chr1,39129070,0.94,105,7,112,600693
chr1,39129571,0.5,26,26,52,600694
chr1,39129741,0.58,57,41,98,600695
chr1,39129986,0.61,34,22,56,600696
chr1,39130159,0.82,79,17,96,600697
chr1,39130212,0.68,47,22,69,600698
chr1,39130373,0.56,33,26,59,600699
chr1,39130461,0.73,33,12,45,600700
chr1,39130505,0.91,64,6,70,600701
chr1,39130581,0.65,53,29,82,600702
chr1,39131042,0.61,69,44,113,600703
chr1,39131357,0.18,12,54,66,600704
chr1,39131695,0.93,113,8,121,600705
chr1,39132038,0.94,16,1,17,600706
chr1,39132055,0.75,9,3,12,600707
chr1,39132314,0.78,39,11,50,600708
chr1,39132412,0.9,72,8,80,600709
chr1,39132461,0.95,86,5,91,600710
chr1,39132571,1,2,0,2,600711
chr1,39132998,0.99,73,1,74,600712
chr1,39133019,0.9,66,7,73,600713
chr1,39133075,0.72,73,28,101,600714
chr1,39133298,0.56,57,44,101,600715
chr1,39133528,0.48,36,39,75,600716
chr1,39133626,0.6,30,20,50,600717
chr1,39133689,0.52,37,34,71,600718
chr1,39134707,0.86,31,5,36,600719
chr1,39134967,0.76,59,19,78,600720
chr1,39134996,0.8,66,16,82,600721
chr1,39135160,0.81,57,13,70,600722
chr1,39135474,0.74,67,23,90,600723
chr1,39135748,0.64,60,34,94,600724
chr1,39136051,0.84,81,16,97,600725
chr1,39136122,0.58,62,44,106,600726
chr1,39136315,0.59,54,38,92,600727
chr1,39136585,0.92,95,8,103,600728
chr1,39136615,0.89,103,13,116,600729
chr1,39136659,0.67,82,40,122,600730
chr1,39136833,0.84,82,16,98,600731
chr1,39136882,0.66,72,37,109,600732
chr1,39136985,0.75,66,22,88,600733
chr1,39137006,0.4,32,49,81,600734
chr1,39137078,0.61,78,50,128,600735
chr1,39137083,0.59,78,55,133,600736
chr1,39137092,0.63,84,50,134,600737
chr1,39137164,0.68,100,47,147,600738
chr1,39137194,0.39,52,82,134,600739
chr1,39137271,0.84,104,20,124,600740
chr1,39137337,0.44,58,73,131,600741
chr1,39137388,0.95,111,6,117,600742
chr1,39137563,0.88,51,7,58,600743
chr1,39137629,0.98,58,1,59,600744
chr1,39137846,0.83,43,9,52,600745
chr1,39138155,0.8,82,20,102,600746
chr1,39138232,0.94,84,5,89,600747
chr1,39138462,0.76,84,26,110,600748
chr1,39138637,0.81,51,12,63,600749
chr1,39138667,0.85,58,10,68,600750
chr1,39138697,0.83,60,12,72,600751
chr1,39138795,0.85,74,13,87,600752
chr1,39138817,0.92,70,6,76,600753
chr1,39138856,0.88,51,7,58,600754
chr1,39139039,0.77,82,25,107,600755
chr1,39139108,0.66,56,29,85,600756
chr1,39139220,0.65,46,25,71,600757
chr1,39139248,0.88,75,10,85,600758
chr1,39139554,0.69,61,28,89,600759
chr1,39139885,0.91,84,8,92,600760
chr1,39140002,0.43,40,53,93,600761
chr1,39140163,0.86,48,8,56,600762
chr1,39140477,0.84,65,12,77,600763
chr1,39140505,0.57,52,40,92,600764
chr1,39140536,0.59,57,40,97,600765
chr1,39140757,0.25,19,56,75,600766
chr1,39140822,0.15,15,85,100,600767
chr1,39140859,0.08,8,94,102,600768
chr1,39141374,0.67,61,30,91,600769
chr1,39141395,0.63,47,28,75,600770
chr1,39141508,0.99,66,1,67,600771
chr1,39141510,0.97,62,2,64,600772
chr1,39141565,0.86,68,11,79,600773
chr1,39141670,0.9,60,7,67,600774
chr1,39141983,0.99,73,1,74,600775
chr1,39141988,0.97,69,2,71,600776
chr1,39142007,0.88,64,9,73,600777
chr1,39142033,0.84,68,13,81,600778
chr1,39142150,0.92,71,6,77,600779
chr1,39142167,0.97,72,2,74,600780
chr1,39142190,0.94,61,4,65,600781
chr1,39142222,0.95,74,4,78,600782
chr1,39142322,0.85,50,9,59,600783
chr1,39142399,0.94,87,6,93,600784
chr1,39142451,0.85,92,16,108,600785
chr1,39142485,0.8,86,22,108,600786
chr1,39142536,0.68,71,33,104,600787
chr1,39142779,0.86,79,13,92,600788
chr1,39143056,0.41,31,44,75,600789
chr1,39143081,0.62,43,26,69,600790
chr1,39143186,0.65,42,23,65,600791
chr1,39143194,0.9,66,7,73,600792
chr1,39143294,0.93,100,7,107,600793
chr1,39143308,0.92,89,8,97,600794
chr1,39143370,0.92,91,8,99,600795
chr1,39143585,0.72,53,21,74,600796
chr1,39143691,0.8,64,16,80,600797
chr1,39143947,0.77,67,20,87,600798
chr1,39144115,0.55,57,47,104,600799
chr1,39144210,0.7,61,26,87,600800
chr1,39144450,0.64,49,28,77,600801
chr1,39144720,0.93,74,6,80,600802
chr1,39145027,0.75,82,27,109,600803
chr1,39145339,0.44,32,41,73,600804
chr1,39145503,0.68,67,32,99,600805
chr1,39145645,0.89,107,13,120,600806
chr1,39145752,0.55,57,46,103,600807
chr1,39145817,0.72,50,19,69,600808
chr1,39145881,0.46,36,42,78,600809
chr1,39146095,0.89,89,11,100,600810
chr1,39146140,0.93,92,7,99,600811
chr1,39146195,0.96,86,4,90,600812
chr1,39146241,0.93,92,7,99,600813
chr1,39146303,0.72,57,22,79,600814
chr1,39146677,0.24,10,32,42,600815
chr1,39146751,0.02,2,83,85,600816
chr1,39146964,0.72,82,32,114,600817
chr1,39146993,0.56,67,53,120,600818
chr1,39147061,0.24,27,84,111,600819
chr1,39147270,0.92,60,5,65,600820
chr1,39147541,0.83,48,10,58,600821
chr1,39148082,0.9,78,9,87,600822
chr1,39148137,0.7,67,29,96,600823
chr1,39148325,0.73,58,22,80,600824
chr1,39148359,0.88,71,10,81,600825
chr1,39148489,0.95,59,3,62,600826
chr1,39148642,0.99,102,1,103,600827
chr1,39148876,0.93,83,6,89,600828
chr1,39148918,0.99,74,1,75,600829
chr1,39148979,0.9,71,8,79,600830
chr1,39149007,0.92,80,7,87,600831
chr1,39149019,0.94,78,5,83,600832
chr1,39149043,0.75,65,22,87,600833
chr1,39149279,0.51,46,45,91,600834
chr1,39149905,0.76,81,25,106,600835
chr1,39149916,0.75,77,26,103,600836
chr1,39150225,0.85,64,11,75,600837
chr1,39150281,0.66,49,25,74,600838
chr1,39150401,0.81,84,20,104,600839
chr1,39150464,0.95,93,5,98,600840
chr1,39150505,0.9,55,6,61,600841
chr1,39150559,0.8,43,11,54,600842
chr1,39150645,0.95,37,2,39,600843
chr1,39150681,0.76,69,22,91,600844
chr1,39150729,0.88,90,12,102,600845
chr1,39150823,0.84,88,17,105,600846
chr1,39150835,0.95,102,5,107,600847
chr1,39151083,0.94,66,4,70,600848
chr1,39151260,0.58,42,30,72,600849
chr1,39151304,0.59,37,26,63,600850
chr1,39151325,0.58,34,25,59,600851
chr1,39151399,0.57,55,41,96,600852
chr1,39151434,0.15,13,73,86,600853
chr1,39151657,0.51,32,31,63,600854
chr1,39151733,0.86,70,11,81,600855
chr1,39151735,0.87,75,11,86,600856
chr1,39151749,0.88,71,10,81,600857
chr1,39151752,0.69,54,24,78,600858
chr1,39151794,0.77,71,21,92,600859
chr1,39151832,0.91,79,8,87,600860
chr1,39151854,0.96,103,4,107,600861
chr1,39151889,0.96,99,4,103,600862
chr1,39152184,0.43,50,67,117,600863
chr1,39152188,0.65,76,41,117,600864
chr1,39152199,0.85,94,16,110,600865
chr1,39152243,0.59,63,44,107,600866
chr1,39152325,0.86,103,17,120,600867
chr1,39152367,0.95,116,6,122,600868
chr1,39152392,0.65,78,42,120,600869
chr1,39152410,0.77,86,26,112,600870
chr1,39152454,0.69,72,32,104,600871
chr1,39152478,0.79,81,22,103,600872
chr1,39152481,0.86,85,14,99,600873
chr1,39152484,0.78,75,21,96,600874
chr1,39152725,0.19,11,48,59,600875
chr1,39152827,0.16,13,67,80,600876
chr1,39152976,0.77,84,25,109,600877
chr1,39153084,0.54,60,52,112,600878
chr1,39153550,0.79,48,13,61,600879
chr1,39153610,0.96,52,2,54,600880
chr1,39153624,0.89,58,7,65,600881
chr1,39154537,0.94,82,5,87,600882
chr1,39154561,0.86,79,13,92,600883
chr1,39154612,0.87,72,11,83,600884
chr1,39154640,0.96,70,3,73,600885
chr1,39154694,0.95,59,3,62,600886
chr1,39154731,0.66,51,26,77,600887
chr1,39154741,0.37,31,52,83,600888
chr1,39154794,0.68,65,30,95,600889
chr1,39155126,0.62,56,34,90,600890
chr1,39156369,0.55,51,42,93,600891
chr1,39156535,0.9,101,11,112,600892
chr1,39156606,0.14,15,96,111,600893
chr1,39156658,0.37,35,60,95,600894
chr1,39157109,0.83,68,14,82,600895
chr1,39158354,0.93,81,6,87,600896
chr1,39158367,0.95,73,4,77,600897
chr1,39158375,0.94,75,5,80,600898
chr1,39158462,0.94,60,4,64,600899
chr1,39158479,0.95,69,4,73,600900
chr1,39158534,0.8,64,16,80,600901
chr1,39158542,0.85,64,11,75,600902
chr1,39158704,0.63,59,34,93,600903
chr1,39158793,0.29,42,103,145,600904
chr1,39158975,0.77,49,15,64,600905
chr1,39159616,0.63,33,19,52,600906
chr1,39159849,0.78,102,28,130,600907
chr1,39160263,0.71,58,24,82,600908
chr1,39160431,0.86,72,12,84,600909
chr1,39160479,0.59,49,34,83,600910
chr1,39160575,0.89,64,8,72,600911
chr1,39160585,0.84,57,11,68,600912
chr1,39160598,0.88,59,8,67,600913
chr1,39160674,0.3,14,32,46,600914
chr1,39161148,0.76,67,21,88,600915
chr1,39161492,0.83,44,9,53,600916
chr1,39161792,0.41,34,48,82,600917
chr1,39161843,0.49,42,44,86,600918
chr1,39161872,0.92,78,7,85,600919
chr1,39162171,0.89,86,11,97,600920
chr1,39162224,0.92,79,7,86,600921
chr1,39162452,0.37,22,37,59,600922
chr1,39162459,0.76,51,16,67,600923
chr1,39162966,0.78,62,18,80,600924
chr1,39163437,0.64,49,27,76,600925
chr1,39163535,0.55,58,47,105,600926
chr1,39163565,0.4,40,60,100,600927
chr1,39163758,0.9,72,8,80,600928
chr1,39163967,0.97,86,3,89,600929
chr1,39164090,0.29,27,67,94,600930
chr1,39164195,0.36,20,36,56,600931
chr1,39164349,0.87,59,9,68,600932
chr1,39164632,0.82,68,15,83,600933
chr1,39164798,0.96,81,3,84,600934
chr1,39164826,0.88,78,11,89,600935
chr1,39164852,0.83,71,15,86,600936
chr1,39164880,0.82,55,12,67,600937
chr1,39165128,0.7,58,25,83,600938
chr1,39165215,0.57,46,35,81,600939
chr1,39165233,0.53,42,37,79,600940
chr1,39165460,0.71,75,30,105,600941
chr1,39165495,0.8,98,24,122,600942
chr1,39165569,0.78,96,27,123,600943
chr1,39165668,0.64,52,29,81,600944
chr1,39165786,0.76,45,14,59,600945
chr1,39165815,0.96,53,2,55,600946
chr1,39165850,0.76,51,16,67,600947
chr1,39166288,0.92,65,6,71,600948
chr1,39166297,0.99,70,1,71,600949
chr1,39166315,0.94,74,5,79,600950
chr1,39166390,0.8,73,18,91,600951
chr1,39166707,0.9,70,8,78,600952
chr1,39166711,0.78,56,16,72,600953
chr1,39166802,0.63,36,21,57,600954
chr1,39166900,0.86,73,12,85,600955
chr1,39166906,0.98,89,2,91,600956
chr1,39166921,0.95,91,5,96,600957
chr1,39166928,0.89,90,11,101,600958
chr1,39166951,0.86,93,15,108,600959
chr1,39167014,0.94,105,7,112,600960
chr1,39167067,0.73,82,30,112,600961
chr1,39167076,0.93,100,7,107,600962
chr1,39167196,0.88,102,14,116,600963
chr1,39167409,0.91,83,8,91,600964
chr1,39167422,0.84,76,15,91,600965
chr1,39168197,0.85,57,10,67,600966
chr1,39168601,1,72,0,72,600967
chr1,39168614,1,69,0,69,600968
chr1,39168700,0.68,32,15,47,600969
chr1,39168765,0.83,43,9,52,600970
chr1,39168850,0.77,62,19,81,600971
chr1,39169095,0.89,80,10,90,600972
chr1,39169104,0.96,87,4,91,600973
chr1,39169349,0.6,51,34,85,600974
chr1,39169692,0.61,49,31,80,600975
chr1,39169940,0.91,112,11,123,600976
chr1,39170125,0.98,128,2,130,600977
chr1,39170142,0.81,101,23,124,600978
chr1,39170171,0.77,103,30,133,600979
chr1,39170353,0.83,65,13,78,600980
chr1,39170469,0.83,60,12,72,600981
chr1,39170699,0.81,75,18,93,600982
chr1,39170899,0.92,86,7,93,600983
chr1,39171185,0.85,64,11,75,600984
chr1,39171232,0.94,89,6,95,600985
chr1,39171713,0.54,35,30,65,600986
chr1,39172020,0.61,57,36,93,600987
chr1,39172300,0.94,65,4,69,600988
chr1,39172390,0.74,73,26,99,600989
chr1,39172557,0.86,106,17,123,600990
chr1,39172714,0.88,46,6,52,600991
chr1,39172731,0.97,57,2,59,600992
chr1,39172748,0.92,56,5,61,600993
chr1,39172770,0.7,43,18,61,600994
chr1,39172872,0.42,27,37,64,600995
chr1,39172891,0.81,56,13,69,600996
chr1,39172962,0.86,102,17,119,600997
chr1,39173034,0.86,137,23,160,600998
chr1,39173197,0.83,59,12,71,600999
chr1,39173465,0.89,67,8,75,601000
chr1,39173687,0.96,45,2,47,601001
chr1,39173697,0.95,40,2,42,601002
chr1,39173770,0.33,22,44,66,601003
chr1,39173847,0.9,61,7,68,601004
chr1,39173909,0.83,25,5,30,601005
chr1,39174380,0.96,104,4,108,601006
chr1,39174383,0.86,89,14,103,601007
chr1,39174387,0.96,102,4,106,601008
chr1,39174395,0.97,102,3,105,601009
chr1,39174406,0.97,92,3,95,601010
chr1,39174410,0.94,93,6,99,601011
chr1,39174424,0.95,92,5,97,601012
chr1,39174443,0.94,83,5,88,601013
chr1,39174446,0.94,83,5,88,601014
chr1,39174448,0.97,85,3,88,601015
chr1,39174474,0.95,79,4,83,601016
chr1,39174483,0.79,65,17,82,601017
chr1,39174488,0.86,63,10,73,601018
chr1,39174516,0.93,82,6,88,601019
chr1,39174523,0.95,88,5,93,601020
chr1,39174525,0.97,87,3,90,601021
chr1,39174543,0.98,92,2,94,601022
chr1,39174587,0.88,81,11,92,601023
chr1,39174622,0.94,66,4,70,601024
chr1,39174624,0.92,67,6,73,601025
chr1,39174646,0.93,51,4,55,601026
chr1,39174648,0.94,51,3,54,601027
chr1,39174651,0.98,49,1,50,601028
chr1,39174653,0.97,58,2,60,601029
chr1,39174678,0.82,61,13,74,601030
chr1,39174685,0.89,58,7,65,601031
chr1,39174718,0.98,85,2,87,601032
chr1,39174721,0.97,75,2,77,601033
chr1,39174733,0.95,72,4,76,601034
chr1,39174737,0.93,70,5,75,601035
chr1,39174751,0.99,77,1,78,601036
chr1,39174757,0.95,72,4,76,601037
chr1,39174770,0.99,70,1,71,601038
chr1,39174780,0.93,68,5,73,601039
chr1,39174820,0.97,77,2,79,601040
chr1,39174823,0.91,72,7,79,601041
chr1,39174864,0.94,78,5,83,601042
chr1,39174874,0.99,86,1,87,601043
chr1,39174881,0.95,82,4,86,601044
chr1,39174889,0.96,80,3,83,601045
chr1,39174893,0.96,80,3,83,601046
chr1,39174904,0.88,77,11,88,601047
chr1,39174909,0.9,85,9,94,601048
chr1,39174928,0.93,87,7,94,601049
chr1,39174939,0.95,89,5,94,601050
chr1,39175060,0.66,97,50,147,601051
chr1,39175147,0.86,114,19,133,601052
chr1,39175370,0.8,65,16,81,601053
chr1,39175457,0.92,91,8,99,601054
chr1,39175478,0.67,70,34,104,601055
chr1,39175759,0.99,96,1,97,601056
chr1,39175761,0.99,94,1,95,601057
chr1,39175979,0.86,84,14,98,601058
chr1,39176183,0.72,74,29,103,601059
chr1,39176510,0.93,67,5,72,601060
chr1,39176616,0.83,94,19,113,601061
chr1,39176702,0.92,98,9,107,601062
chr1,39176748,0.75,70,23,93,601063
chr1,39177285,0.94,89,6,95,601064
chr1,39177304,0.94,93,6,99,601065
chr1,39177460,0.92,72,6,78,601066
chr1,39177836,0.69,52,23,75,601067
chr1,39178127,0.67,71,35,106,601068
chr1,39178129,0.53,48,42,90,601069
chr1,39178503,0.85,67,12,79,601070
chr1,39178631,1,113,0,113,601071
chr1,39178648,0.99,105,1,106,601072
chr1,39178787,0.9,54,6,60,601073
chr1,39179003,0.98,95,2,97,601074
chr1,39179013,0.94,88,6,94,601075
chr1,39179015,0.9,84,9,93,601076
chr1,39179214,0.6,38,25,63,601077
chr1,39179329,0.75,67,22,89,601078
chr1,39179411,0.88,83,11,94,601079
chr1,39179770,0.78,85,24,109,601080
chr1,39180410,0.95,41,2,43,601081
chr1,39180591,0.96,76,3,79,601082
chr1,39180594,0.98,78,2,80,601083
chr1,39180880,0.85,94,16,110,601084
chr1,39180998,0.77,80,24,104,601085
chr1,39181260,0.91,60,6,66,601086
chr1,39181303,0.99,81,1,82,601087
chr1,39181311,0.93,76,6,82,601088
chr1,39181331,0.96,80,3,83,601089
chr1,39181336,0.95,79,4,83,601090
chr1,39181408,0.81,91,21,112,601091
chr1,39181431,0.92,102,9,111,601092
chr1,39181448,0.91,96,9,105,601093
chr1,39181466,0.91,98,10,108,601094
chr1,39181490,0.8,78,19,97,601095
chr1,39181718,0.92,83,7,90,601096
chr1,39182016,0.79,95,25,120,601097
chr1,39182103,0.87,111,16,127,601098
chr1,39182983,0.94,31,2,33,601099
chr1,39183029,0.83,15,3,18,601100
chr1,39183160,0.7,52,22,74,601101
chr1,39183591,0.68,79,37,116,601102
chr1,39183621,0.74,78,28,106,601103
chr1,39183860,0.75,77,25,102,601104
chr1,39183865,0.8,82,20,102,601105
chr1,39183884,0.74,81,28,109,601106
chr1,39183906,0.86,91,15,106,601107
chr1,39183937,0.77,92,27,119,601108
chr1,39184012,0.77,85,25,110,601109
chr1,39184041,0.73,75,28,103,601110
chr1,39184081,0.8,74,19,93,601111
chr1,39184131,0.72,70,27,97,601112
chr1,39184330,0.48,46,49,95,601113
chr1,39184513,0.92,116,10,126,601114
chr1,39184671,0.92,82,7,89,601115
chr1,39184691,0.89,89,11,100,601116
chr1,39185235,0.95,57,3,60,601117
chr1,39185239,0.98,57,1,58,601118
chr1,39185241,0.96,52,2,54,601119
chr1,39185251,0.98,46,1,47,601120
chr1,39185284,0.92,24,2,26,601121
chr1,39185295,0.92,11,1,12,601122
chr1,39185298,0.7,7,3,10,601123
chr1,39185309,0.92,12,1,13,601124
chr1,39185329,0.88,21,3,24,601125
chr1,39185340,0.93,43,3,46,601126
chr1,39185369,0.9,53,6,59,601127
chr1,39185381,0.98,58,1,59,601128
chr1,39185405,0.96,48,2,50,601129
chr1,39185418,0.98,39,1,40,601130
chr1,39185429,1,23,0,23,601131
chr1,39185436,0.95,21,1,22,601132
chr1,39185444,1,18,0,18,601133
chr1,39185461,0.92,12,1,13,601134
chr1,39185469,0.93,14,1,15,601135
chr1,39185491,0.73,8,3,11,601136
chr1,39185710,0.72,67,26,93,601137
chr1,39185757,0.9,65,7,72,601138
chr1,39185776,0.45,29,36,65,601139
chr1,39185780,0.83,53,11,64,601140
chr1,39185811,0.65,37,20,57,601141
chr1,39185864,0.88,52,7,59,601142
chr1,39185901,0.78,51,14,65,601143
chr1,39186151,0.71,66,27,93,601144
chr1,39186306,0.56,24,19,43,601145
chr1,39186322,0.68,41,19,60,601146
chr1,39186903,0.55,57,47,104,601147
chr1,39187004,0.68,78,36,114,601148
chr1,39187097,0.43,53,69,122,601149
chr1,39187240,0.7,54,23,77,601150
chr1,39187256,0.83,60,12,72,601151
chr1,39187277,0.75,50,17,67,601152
chr1,39187314,0.91,69,7,76,601153
chr1,39187368,0.95,83,4,87,601154
chr1,39187410,0.93,81,6,87,601155
chr1,39187441,0.96,87,4,91,601156
chr1,39187455,0.86,74,12,86,601157
chr1,39187466,0.96,74,3,77,601158
chr1,39187499,1,76,0,76,601159
chr1,39187511,0.98,79,2,81,601160
chr1,39187515,0.87,76,11,87,601161
chr1,39187607,0.62,50,31,81,601162
chr1,39187964,0.91,64,6,70,601163
chr1,39188141,0.95,60,3,63,601164
chr1,39188179,0.91,73,7,80,601165
chr1,39188218,0.87,97,14,111,601166
chr1,39188225,0.96,106,4,110,601167
chr1,39188246,0.97,103,3,106,601168
chr1,39188372,0.95,78,4,82,601169
chr1,39188417,0.99,83,1,84,601170
chr1,39188431,0.96,78,3,81,601171
chr1,39188481,0.96,90,4,94,601172
chr1,39188528,0.86,88,14,102,601173
chr1,39188678,0.85,86,15,101,601174
chr1,39188858,0.98,53,1,54,601175
chr1,39188939,0.98,55,1,56,601176
chr1,39188956,0.91,58,6,64,601177
chr1,39189004,0.95,75,4,79,601178
chr1,39189024,0.97,85,3,88,601179
chr1,39189051,0.94,88,6,94,601180
chr1,39189349,0.75,76,26,102,601181
chr1,39189814,0.71,72,30,102,601182
chr1,39189928,0.28,31,79,110,601183
chr1,39190061,0.38,37,60,97,601184
chr1,39190358,0.67,73,36,109,601185
chr1,39190385,0.49,52,54,106,601186
chr1,39190439,0.54,54,46,100,601187
chr1,39190482,0.45,49,60,109,601188
chr1,39190488,0.75,82,27,109,601189
chr1,39190902,0.95,80,4,84,601190
chr1,39191073,0.63,43,25,68,601191
chr1,39191099,0.79,64,17,81,601192
chr1,39191172,0.59,41,28,69,601193
chr1,39191303,0.91,81,8,89,601194
chr1,39191369,0.89,120,15,135,601195
chr1,39191371,0.91,127,12,139,601196
chr1,39191432,0.95,135,7,142,601197
chr1,39191516,0.86,97,16,113,601198
chr1,39192002,0.93,93,7,100,601199
chr1,39192043,1,123,0,123,601200
chr1,39192290,0.86,74,12,86,601201
chr1,39192359,0.97,66,2,68,601202
chr1,39192437,0.96,50,2,52,601203
chr1,39192558,0.88,74,10,84,601204
chr1,39192657,0.99,99,1,100,601205
chr1,39192680,0.92,83,7,90,601206
chr1,39192693,0.96,101,4,105,601207
chr1,39192934,0.82,80,18,98,601208
chr1,39192989,0.5,71,72,143,601209
chr1,39193004,0.92,130,12,142,601210
chr1,39193023,0.52,82,76,158,601211
chr1,39193038,0.78,125,36,161,601212
chr1,39193051,0.93,140,10,150,601213
chr1,39193154,0.73,72,26,98,601214
chr1,39193252,0.77,81,24,105,601215
chr1,39193278,0.86,89,15,104,601216
chr1,39193457,0.16,14,75,89,601217
chr1,39193486,0,0,98,98,601218
chr1,39193537,0.02,2,113,115,601219
chr1,39193565,0.02,2,91,93,601220
chr1,39193606,0.04,3,67,70,601221
chr1,39193685,0.02,1,49,50,601222
chr1,39193863,0.11,5,41,46,601223
chr1,39193875,0.06,3,48,51,601224
chr1,39193930,0.03,1,30,31,601225
chr1,39193952,0,0,34,34,601226
chr1,39194042,0,0,50,50,601227
chr1,39194064,0,0,46,46,601228
chr1,39194066,0.02,1,48,49,601229
chr1,39194129,0,0,64,64,601230
chr1,39194154,0,0,83,83,601231
chr1,39194173,0.01,1,99,100,601232
chr1,39194202,0.01,1,90,91,601233
chr1,39194234,0,0,89,89,601234
chr1,39194245,0,0,83,83,601235
chr1,39194477,0.05,3,61,64,601236
chr1,39194716,0.42,39,53,92,601237
chr1,39194803,0.77,41,12,53,601238
chr1,39194812,0.85,46,8,54,601239
chr1,39194818,0.77,43,13,56,601240
chr1,39194949,0.81,42,10,52,601241
chr1,39194989,0.58,30,22,52,601242
chr1,39194994,0.96,52,2,54,601243
chr1,39195045,0.82,63,14,77,601244
chr1,39195073,0.94,94,6,100,601245
chr1,39195089,0.87,102,15,117,601246
chr1,39195101,0.89,109,13,122,601247
chr1,39195131,0.83,108,22,130,601248
chr1,39195173,0.85,87,15,102,601249
chr1,39195211,0.67,36,18,54,601250
chr1,39195401,0.44,16,20,36,601251
chr1,39195469,0.76,31,10,41,601252
chr1,39195614,0.58,66,47,113,601253
chr1,39195672,0.84,83,16,99,601254
chr1,39195730,0.89,64,8,72,601255
chr1,39195831,0.75,85,29,114,601256
chr1,39196413,0.57,64,49,113,601257
chr1,39196465,0.8,99,24,123,601258
chr1,39196952,0.92,73,6,79,601259
chr1,39196971,0.93,75,6,81,601260
chr1,39197017,0.95,93,5,98,601261
chr1,39197049,0.85,88,15,103,601262
chr1,39197690,0.94,60,4,64,601263
chr1,39198025,0.65,74,39,113,601264
chr1,39198033,0.91,105,10,115,601265
chr1,39198232,0.76,42,13,55,601266
chr1,39198344,0.65,57,31,88,601267
chr1,39198545,0.76,85,27,112,601268
chr1,39198570,0.85,83,15,98,601269
chr1,39198835,0.69,53,24,77,601270
chr1,39199072,0.84,110,21,131,601271
chr1,39199098,0.6,84,55,139,601272
chr1,39199113,0.3,45,105,150,601273
chr1,39199163,0.66,83,42,125,601274
chr1,39199504,0.3,26,61,87,601275
chr1,39199606,0.37,42,71,113,601276
chr1,39199608,0.57,65,50,115,601277
chr1,39199832,0.18,23,108,131,601278
chr1,39199930,0.38,35,56,91,601279
chr1,39200413,0.97,77,2,79,601280
chr1,39200492,0.84,72,14,86,601281
chr1,39200818,0.84,87,16,103,601282
chr1,39200880,0.87,48,7,55,601283
chr1,39201367,0.96,108,5,113,601284
chr1,39201448,0.72,79,31,110,601285
chr1,39201518,0.86,75,12,87,601286
chr1,39201662,0.7,51,22,73,601287
chr1,39201670,0.87,66,10,76,601288
chr1,39201725,0.64,57,32,89,601289
chr1,39202388,0.97,86,3,89,601290
chr1,39202489,0.88,81,11,92,601291
chr1,39202590,0.93,74,6,80,601292
chr1,39202700,0.85,95,17,112,601293
chr1,39202724,0.96,110,4,114,601294
chr1,39202737,0.87,97,15,112,601295
chr1,39202774,0.94,104,7,111,601296
chr1,39202811,0.85,84,15,99,601297
chr1,39202854,0.95,71,4,75,601298
chr1,39202861,0.92,71,6,77,601299
